Source,Event ID,Time Created
Microsoft-Windows-Security-SPP,16384,2022-10-24T17:58:12.3869491Z
Microsoft-Windows-Security-SPP,16394,2022-10-24T17:58:17.5857443Z
Microsoft-Windows-Security-SPP,16384,2022-10-24T17:58:48.5813593Z
Microsoft-Windows-Security-SPP,16394,2022-10-24T17:59:05.9747604Z
SecurityCenter,15,2022-10-24T17:59:21.0896857Z
Microsoft-Windows-Security-SPP,16384,2022-10-24T17:59:36.4184252Z
gupdate,0,2022-10-24T18:01:54.9684260Z
ESENT,102,2022-10-24T18:29:45.7641024Z
ESENT,300,2022-10-24T18:29:45.7740990Z
ESENT,330,2022-10-24T18:29:45.8481053Z
ESENT,301,2022-10-24T18:29:45.8651061Z
ESENT,302,2022-10-24T18:29:45.9010482Z
ESENT,105,2022-10-24T18:29:45.9080490Z
ESENT,330,2022-10-24T18:29:45.9260508Z
ESENT,641,2022-10-24T18:29:45.9270547Z
ESENT,326,2022-10-24T18:29:45.9430533Z
ESENT,330,2022-10-24T18:29:45.9470527Z
Microsoft-Windows-Security-SPP,16394,2022-10-24T18:50:51.7263564Z
Microsoft-Windows-Security-SPP,16384,2022-10-24T18:51:22.1871508Z
asus,0,2022-10-24T19:16:16.7956668Z
Microsoft-Windows-Security-SPP,16394,2022-10-24T19:29:34.6004960Z
Microsoft-Windows-Security-SPP,16384,2022-10-24T19:30:15.9031005Z
Microsoft-Windows-Security-SPP,16394,2022-10-24T20:16:06.7831964Z
Microsoft-Windows-Security-SPP,16384,2022-10-24T20:16:41.2979761Z
SecurityCenter,15,2022-10-24T20:16:51.0819778Z
Microsoft-Windows-Security-SPP,16394,2022-10-24T20:16:53.7904913Z
SecurityCenter,15,2022-10-24T20:17:09.5610308Z
Microsoft-Windows-Security-SPP,16384,2022-10-24T20:17:24.2597408Z
ESENT,102,2022-10-24T20:47:25.2714878Z
ESENT,300,2022-10-24T20:47:25.2804895Z
ESENT,330,2022-10-24T20:47:25.3554941Z
ESENT,301,2022-10-24T20:47:25.3694944Z
ESENT,302,2022-10-24T20:47:25.4094997Z
ESENT,105,2022-10-24T20:47:25.4154983Z
ESENT,330,2022-10-24T20:47:25.4295010Z
ESENT,641,2022-10-24T20:47:25.4305008Z
ESENT,326,2022-10-24T20:47:25.4335028Z
ESENT,330,2022-10-24T20:47:25.4389673Z
ESENT,102,2022-10-24T20:48:38.1537710Z
ESENT,300,2022-10-24T20:48:38.1607720Z
ESENT,330,2022-10-24T20:48:38.2417791Z
ESENT,301,2022-10-24T20:48:38.2597800Z
ESENT,302,2022-10-24T20:48:38.2917844Z
ESENT,105,2022-10-24T20:48:38.3007839Z
ESENT,330,2022-10-24T20:48:38.3138455Z
ESENT,641,2022-10-24T20:48:38.3148438Z
ESENT,326,2022-10-24T20:48:38.3305109Z
ESENT,330,2022-10-24T20:48:38.3352991Z
Microsoft-Windows-Security-SPP,16394,2022-10-24T20:50:59.9937584Z
Microsoft-Windows-Security-SPP,16384,2022-10-25T06:28:11.8851346Z
edgeupdate,0,2022-10-25T06:28:12.1747632Z
gupdate,0,2022-10-25T06:28:20.9259159Z
Microsoft-Windows-Security-SPP,16394,2022-10-25T06:28:41.6915761Z
Microsoft-Windows-Security-SPP,16384,2022-10-25T06:29:12.1197075Z
Microsoft-Windows-Security-SPP,16394,2022-10-25T06:30:27.5848454Z
Microsoft-Windows-Security-SPP,16384,2022-10-25T06:31:02.0999623Z
Microsoft-Windows-Security-SPP,16394,2022-10-25T06:31:15.0180466Z
ESENT,102,2022-10-25T06:31:46.2161625Z
ESENT,300,2022-10-25T06:31:46.2201614Z
ESENT,330,2022-10-25T06:31:46.2581660Z
ESENT,301,2022-10-25T06:31:46.2691662Z
ESENT,302,2022-10-25T06:31:46.3040106Z
ESENT,105,2022-10-25T06:31:46.3080111Z
ESENT,330,2022-10-25T06:31:46.3150134Z
ESENT,641,2022-10-25T06:31:46.3160130Z
ESENT,326,2022-10-25T06:31:46.3330143Z
ESENT,330,2022-10-25T06:31:46.3360137Z
Microsoft-Windows-Security-SPP,16384,2022-10-25T06:31:48.9694339Z
Microsoft-Windows-Security-SPP,16394,2022-10-25T06:32:10.7114408Z
Microsoft-Windows-Security-SPP,16384,2022-10-25T06:32:41.1366388Z
ESENT,102,2022-10-25T06:38:00.8784477Z
ESENT,300,2022-10-25T06:38:00.8874475Z
ESENT,330,2022-10-25T06:38:00.9674538Z
ESENT,301,2022-10-25T06:38:00.9818669Z
ESENT,302,2022-10-25T06:38:01.0241150Z
ESENT,105,2022-10-25T06:38:01.0313153Z
ESENT,330,2022-10-25T06:38:01.0423190Z
ESENT,641,2022-10-25T06:38:01.0433254Z
ESENT,326,2022-10-25T06:38:01.0473165Z
ESENT,330,2022-10-25T06:38:01.0523174Z
ESENT,102,2022-10-25T06:38:23.9072047Z
ESENT,300,2022-10-25T06:38:23.9202057Z
ESENT,330,2022-10-25T06:38:24.0002129Z
ESENT,301,2022-10-25T06:38:24.0132129Z
ESENT,302,2022-10-25T06:38:24.0452147Z
ESENT,105,2022-10-25T06:38:24.0529101Z
ESENT,330,2022-10-25T06:38:24.0638886Z
ESENT,641,2022-10-25T06:38:24.0650479Z
ESENT,326,2022-10-25T06:38:24.0690785Z
ESENT,330,2022-10-25T06:38:24.0739223Z
ESENT,102,2022-10-25T06:38:54.5012029Z
ESENT,300,2022-10-25T06:38:54.5112047Z
ESENT,330,2022-10-25T06:38:54.5932126Z
ESENT,301,2022-10-25T06:38:54.6102120Z
ESENT,302,2022-10-25T06:38:54.6609676Z
ESENT,105,2022-10-25T06:38:54.6670864Z
ESENT,330,2022-10-25T06:38:54.6802572Z
ESENT,641,2022-10-25T06:38:54.6802572Z
ESENT,326,2022-10-25T06:38:54.6868785Z
ESENT,330,2022-10-25T06:38:54.6917784Z
ESENT,102,2022-10-25T06:39:55.6581254Z
ESENT,300,2022-10-25T06:39:55.6651253Z
ESENT,330,2022-10-25T06:39:55.7271288Z
ESENT,301,2022-10-25T06:39:55.7461320Z
ESENT,302,2022-10-25T06:39:55.7891336Z
ESENT,105,2022-10-25T06:39:55.7961347Z
ESENT,330,2022-10-25T06:39:55.8152149Z
ESENT,641,2022-10-25T06:39:55.8162148Z
ESENT,326,2022-10-25T06:39:55.8292593Z
ESENT,330,2022-10-25T06:39:55.8337205Z
ESENT,102,2022-10-25T06:40:26.4098468Z
ESENT,300,2022-10-25T06:40:26.4168492Z
ESENT,330,2022-10-25T06:40:26.4748526Z
ESENT,301,2022-10-25T06:40:26.4868527Z
ESENT,302,2022-10-25T06:40:26.5208549Z
ESENT,105,2022-10-25T06:40:26.5278566Z
ESENT,330,2022-10-25T06:40:26.5388563Z
ESENT,641,2022-10-25T06:40:26.5388563Z
ESENT,326,2022-10-25T06:40:26.5468572Z
ESENT,330,2022-10-25T06:40:26.5528576Z
ESENT,102,2022-10-25T06:40:46.6728242Z
ESENT,300,2022-10-25T06:40:46.6828241Z
ESENT,330,2022-10-25T06:40:46.7608298Z
ESENT,301,2022-10-25T06:40:46.7738315Z
ESENT,302,2022-10-25T06:40:46.8148377Z
ESENT,105,2022-10-25T06:40:46.8238371Z
ESENT,330,2022-10-25T06:40:46.8372771Z
ESENT,641,2022-10-25T06:40:46.8381828Z
ESENT,326,2022-10-25T06:40:46.8545177Z
ESENT,330,2022-10-25T06:40:46.8588204Z
ESENT,102,2022-10-25T07:10:48.9190782Z
ESENT,300,2022-10-25T07:10:48.9280772Z
ESENT,330,2022-10-25T07:10:49.0070844Z
ESENT,301,2022-10-25T07:10:49.0190859Z
ESENT,302,2022-10-25T07:10:49.0500857Z
ESENT,105,2022-10-25T07:10:49.0580878Z
ESENT,330,2022-10-25T07:10:49.0690872Z
ESENT,641,2022-10-25T07:10:49.0700874Z
ESENT,326,2022-10-25T07:10:49.0770880Z
ESENT,330,2022-10-25T07:10:49.0820887Z
Microsoft-Windows-Security-SPP,16394,2022-10-25T07:45:21.8690965Z
Microsoft-Windows-Security-SPP,16384,2022-10-25T07:45:55.6736100Z
Microsoft-Windows-Security-SPP,16394,2022-10-25T07:56:08.4463928Z
ESENT,102,2022-10-25T10:56:11.4255206Z
ESENT,300,2022-10-25T10:56:11.4885258Z
ESENT,330,2022-10-25T10:56:11.5375295Z
ESENT,301,2022-10-25T10:56:11.6475396Z
ESENT,302,2022-10-25T10:56:12.1605767Z
ESENT,105,2022-10-25T10:56:12.1675767Z
Microsoft-Windows-Security-SPP,16384,2022-10-25T12:02:13.5595764Z
gupdate,0,2022-10-25T12:02:21.5842910Z
Microsoft-Windows-Security-SPP,16394,2022-10-25T12:04:47.7391347Z
Microsoft-Windows-Security-SPP,16384,2022-10-25T12:05:18.1728209Z
SecurityCenter,15,2022-10-25T12:11:57.8635286Z
Microsoft-Windows-Security-SPP,16394,2022-10-25T13:19:56.6643597Z
SecurityCenter,15,2022-10-25T13:20:07.4256334Z
Microsoft-Windows-Security-SPP,16384,2022-10-25T13:20:51.0486565Z
Microsoft-Windows-Security-SPP,16394,2022-10-25T14:01:14.7172731Z
Microsoft-Windows-Security-SPP,16384,2022-10-25T14:02:05.1626475Z
Microsoft-Windows-RestartManager,10000,2022-10-25T14:02:04.6538997Z
Microsoft-Windows-RestartManager,10001,2022-10-25T14:04:57.1581928Z
Microsoft-Windows-Security-SPP,16394,2022-10-25T14:12:26.7294422Z
Microsoft-Windows-Security-SPP,16384,2022-10-25T14:14:19.0744387Z
SecurityCenter,15,2022-10-25T15:11:49.5332117Z
SecurityCenter,15,2022-10-25T15:14:41.6396951Z
Microsoft-Windows-Security-SPP,16394,2022-10-25T15:17:01.8472330Z
Microsoft-Windows-Security-SPP,16384,2022-10-25T15:17:32.2766836Z
ESENT,330,2022-10-25T16:39:39.2848007Z
ESENT,641,2022-10-25T16:39:39.2868040Z
ESENT,326,2022-10-25T16:39:39.3068031Z
ESENT,330,2022-10-25T16:39:39.3138032Z
Microsoft-Windows-Security-SPP,16394,2022-10-27T05:03:50.9805239Z
Application Error,1000,2022-10-27T05:03:54.9335497Z
gupdate,0,2022-10-27T05:04:00.2968561Z
asus,0,2022-10-27T05:04:07.6222291Z
Microsoft-Windows-Security-SPP,16384,2022-10-27T05:04:26.3491480Z
Microsoft-Windows-CAPI2,4111,2022-10-27T05:05:05.9134613Z
edgeupdate,0,2022-10-27T05:05:08.0458802Z
Windows Error Reporting,1001,2022-10-27T05:05:13.7455728Z
Windows Error Reporting,1001,2022-10-27T05:05:15.7479160Z
ESENT,102,2022-10-27T05:06:08.6944115Z
ESENT,300,2022-10-27T05:06:08.7412829Z
ESENT,330,2022-10-27T05:06:08.8102884Z
ESENT,301,2022-10-27T05:06:08.8752905Z
ESENT,302,2022-10-27T05:06:08.9402967Z
ESENT,105,2022-10-27T05:06:08.9432980Z
ESENT,330,2022-10-27T05:06:08.9632981Z
ESENT,641,2022-10-27T05:06:08.9642984Z
ESENT,326,2022-10-27T05:06:08.9923016Z
ESENT,330,2022-10-27T05:06:09.0113078Z
Microsoft-Windows-Security-SPP,16394,2022-10-27T05:06:44.9555437Z
asus,0,2022-10-27T05:06:52.4462884Z
Microsoft-Windows-Security-SPP,16384,2022-10-27T05:07:29.7365514Z
Microsoft-Windows-Security-SPP,16394,2022-10-27T05:07:30.2185881Z
gupdate,0,2022-10-27T05:07:46.2037774Z
Microsoft-Windows-Security-SPP,16384,2022-10-27T05:08:51.9172618Z
Microsoft-Windows-Security-SPP,16394,2022-10-27T05:09:52.0668857Z
Microsoft-Windows-Security-SPP,16384,2022-10-27T05:10:32.4315043Z
Microsoft-Windows-Security-SPP,16394,2022-10-27T05:13:48.5006552Z
SecurityCenter,15,2022-10-27T05:13:50.9483259Z
SecurityCenter,15,2022-10-27T05:14:28.9214420Z
SecurityCenter,15,2022-10-27T05:14:30.9428444Z
SecurityCenter,15,2022-10-27T05:14:53.1601198Z
SecurityCenter,15,2022-10-27T05:15:01.0867080Z
Microsoft-Windows-Security-SPP,16384,2022-10-27T05:15:15.9582347Z
Microsoft-Windows-RestartManager,10000,2022-10-27T05:15:45.6132676Z
Microsoft-Windows-RestartManager,10001,2022-10-27T05:18:33.2978394Z
System Restore,8194,2022-10-27T06:52:03.8621994Z
System Restore,8212,2022-10-27T06:52:03.8631999Z
Microsoft-Windows-System-Restore,8300,2022-10-27T06:52:29.8603254Z
Microsoft-Windows-System-Restore,8301,2022-10-27T06:52:56.8666294Z
Microsoft-Windows-System-Restore,8302,2022-10-27T06:52:56.8666463Z
VSS,8224,2022-10-27T06:55:57.1462313Z
gupdate,0,2022-10-27T10:06:43.0963384Z
Microsoft-Windows-Security-SPP,16394,2022-10-27T10:32:44.8254259Z
Microsoft-Windows-Security-SPP,16384,2022-10-27T10:33:15.2727752Z
ESENT,102,2022-10-27T13:44:57.6081521Z
ESENT,300,2022-10-27T13:44:57.6171526Z
ESENT,330,2022-10-27T13:44:57.7051591Z
ESENT,301,2022-10-27T13:44:57.7181599Z
ESENT,302,2022-10-27T13:44:57.7560971Z
ESENT,105,2022-10-27T13:44:57.7610955Z
ESENT,330,2022-10-27T13:44:57.7730066Z
ESENT,641,2022-10-27T13:44:57.7730066Z
ESENT,326,2022-10-27T13:44:57.7810268Z
ESENT,330,2022-10-27T13:44:57.7851194Z
ESENT,102,2022-10-27T13:45:52.0826098Z
ESENT,300,2022-10-27T13:45:52.0916100Z
ESENT,330,2022-10-27T13:45:52.1746162Z
ESENT,301,2022-10-27T13:45:52.1886169Z
ESENT,302,2022-10-27T13:45:52.2276241Z
ESENT,105,2022-10-27T13:45:52.2336239Z
ESENT,330,2022-10-27T13:45:52.2476255Z
ESENT,641,2022-10-27T13:45:52.2476255Z
ESENT,326,2022-10-27T13:45:52.2526261Z
ESENT,330,2022-10-27T13:45:52.2586268Z
Microsoft-Windows-Security-SPP,16394,2022-10-27T13:50:30.3136372Z
Microsoft-Windows-Security-SPP,16384,2022-10-27T13:51:02.5308258Z
ESENT,102,2022-10-27T14:37:35.7324705Z
ESENT,300,2022-10-27T14:37:35.7434696Z
ESENT,330,2022-10-27T14:37:35.8204790Z
ESENT,301,2022-10-27T14:37:35.8354816Z
ESENT,302,2022-10-27T14:37:35.8715563Z
ESENT,105,2022-10-27T14:37:35.8786797Z
ESENT,330,2022-10-27T14:37:35.8908959Z
ESENT,641,2022-10-27T14:37:35.8918748Z
ESENT,326,2022-10-27T14:37:35.8982204Z
ESENT,330,2022-10-27T14:37:35.9022432Z
ESENT,102,2022-10-27T14:38:22.9185400Z
ESENT,300,2022-10-27T14:38:22.9265403Z
ESENT,330,2022-10-27T14:38:23.0295483Z
ESENT,301,2022-10-27T14:38:23.0425556Z
ESENT,302,2022-10-27T14:38:23.0715536Z
ESENT,105,2022-10-27T14:38:23.0775593Z
ESENT,330,2022-10-27T14:38:23.0875582Z
ESENT,641,2022-10-27T14:38:23.0885537Z
ESENT,326,2022-10-27T14:38:23.0995598Z
ESENT,330,2022-10-27T14:38:23.1035596Z
ESENT,102,2022-10-27T14:38:31.3503686Z
ESENT,300,2022-10-27T14:38:31.3583695Z
ESENT,330,2022-10-27T14:38:31.4483767Z
ESENT,301,2022-10-27T14:38:31.4583787Z
ESENT,302,2022-10-27T14:38:31.4852005Z
ESENT,105,2022-10-27T14:38:31.4925702Z
ESENT,330,2022-10-27T14:38:31.5036624Z
ESENT,641,2022-10-27T14:38:31.5051286Z
ESENT,326,2022-10-27T14:38:31.5101306Z
ESENT,330,2022-10-27T14:38:31.5161322Z
ESENT,102,2022-10-27T14:39:37.1414254Z
ESENT,300,2022-10-27T14:39:37.1504287Z
ESENT,330,2022-10-27T14:39:37.2534371Z
ESENT,301,2022-10-27T14:39:37.2644368Z
ESENT,302,2022-10-27T14:39:37.2986721Z
ESENT,105,2022-10-27T14:39:37.3038256Z
ESENT,330,2022-10-27T14:39:37.3149106Z
ESENT,641,2022-10-27T14:39:37.3158953Z
ESENT,326,2022-10-27T14:39:37.3231083Z
ESENT,330,2022-10-27T14:39:37.3291391Z
ESENT,102,2022-10-27T14:39:52.9102580Z
ESENT,300,2022-10-27T14:39:52.9182580Z
ESENT,330,2022-10-27T14:39:53.0202661Z
ESENT,301,2022-10-27T14:39:53.0322667Z
ESENT,302,2022-10-27T14:39:53.0652712Z
ESENT,105,2022-10-27T14:39:53.0702691Z
ESENT,330,2022-10-27T14:39:53.0842720Z
ESENT,641,2022-10-27T14:39:53.0852705Z
ESENT,326,2022-10-27T14:39:53.0912711Z
ESENT,330,2022-10-27T14:39:53.0962755Z
ESENT,102,2022-10-27T14:40:10.2798235Z
ESENT,300,2022-10-27T14:40:10.2888245Z
ESENT,330,2022-10-27T14:40:10.3918349Z
ESENT,301,2022-10-27T14:40:10.4118327Z
ESENT,302,2022-10-27T14:40:10.4438357Z
ESENT,105,2022-10-27T14:40:10.4508359Z
ESENT,330,2022-10-27T14:40:10.4628371Z
ESENT,641,2022-10-27T14:40:10.4648410Z
ESENT,326,2022-10-27T14:40:10.4698365Z
ESENT,330,2022-10-27T14:40:10.4748393Z
ESENT,102,2022-10-27T15:05:40.4359076Z
ESENT,300,2022-10-27T15:05:40.4439059Z
ESENT,330,2022-10-27T15:05:40.5519844Z
ESENT,301,2022-10-27T15:05:40.5637022Z
ESENT,302,2022-10-27T15:05:40.5988715Z
ESENT,105,2022-10-27T15:05:40.6070639Z
ESENT,330,2022-10-27T15:05:40.6160624Z
ESENT,641,2022-10-27T15:05:40.6170618Z
ESENT,326,2022-10-27T15:05:40.6230649Z
ESENT,330,2022-10-27T15:05:40.6270626Z
ESENT,102,2022-10-27T15:06:08.9348442Z
ESENT,300,2022-10-27T15:06:08.9458457Z
ESENT,330,2022-10-27T15:06:09.0458549Z
ESENT,301,2022-10-27T15:06:09.0578548Z
ESENT,302,2022-10-27T15:06:09.0959880Z
ESENT,105,2022-10-27T15:06:09.1031489Z
ESENT,330,2022-10-27T15:06:09.1153265Z
ESENT,641,2022-10-27T15:06:09.1173306Z
ESENT,326,2022-10-27T15:06:09.1213246Z
ESENT,330,2022-10-27T15:06:09.1273399Z
gupdate,0,2022-10-27T15:07:06.3209929Z
edgeupdate,0,2022-10-27T15:07:37.7501949Z
SecurityCenter,15,2022-10-27T15:39:27.5280791Z
SecurityCenter,15,2022-10-27T15:39:29.5597133Z
Microsoft-Windows-Security-SPP,16394,2022-10-27T18:48:31.0211308Z
Microsoft-Windows-Security-SPP,16384,2022-10-27T18:54:12.0121448Z
Microsoft-Windows-Security-SPP,16394,2022-10-27T18:54:22.0002856Z
SecurityCenter,15,2022-10-27T18:55:06.4392370Z
Microsoft-Windows-Security-SPP,16384,2022-10-27T18:55:26.4556835Z
Microsoft-Windows-Security-SPP,16394,2022-10-27T18:56:35.8970457Z
Microsoft-Windows-Security-SPP,16384,2022-10-27T18:57:06.3376069Z
ESENT,102,2022-10-27T19:36:14.5902741Z
ESENT,300,2022-10-27T19:36:14.5992758Z
ESENT,330,2022-10-27T19:36:14.7130838Z
ESENT,301,2022-10-27T19:36:14.7260855Z
ESENT,302,2022-10-27T19:36:14.7620896Z
ESENT,105,2022-10-27T19:36:14.7690880Z
ESENT,330,2022-10-27T19:36:14.7813475Z
ESENT,641,2022-10-27T19:36:14.7823736Z
ESENT,326,2022-10-27T19:36:14.7863665Z
ESENT,330,2022-10-27T19:36:14.7923634Z
ESENT,102,2022-10-27T19:36:27.0616559Z
ESENT,300,2022-10-27T19:36:27.0706566Z
ESENT,330,2022-10-27T19:36:27.1736654Z
ESENT,301,2022-10-27T19:36:27.1866642Z
ESENT,302,2022-10-27T19:36:27.2206662Z
ESENT,105,2022-10-27T19:36:27.2266688Z
ESENT,330,2022-10-27T19:36:27.2366689Z
ESENT,641,2022-10-27T19:36:27.2376701Z
ESENT,326,2022-10-27T19:36:27.2466682Z
ESENT,330,2022-10-27T19:36:27.2516703Z
ESENT,102,2022-10-27T19:37:20.3954723Z
ESENT,300,2022-10-27T19:37:20.4164751Z
ESENT,330,2022-10-27T19:37:20.4994799Z
ESENT,301,2022-10-27T19:37:20.5114820Z
ESENT,302,2022-10-27T19:37:20.5494845Z
ESENT,105,2022-10-27T19:37:20.5644856Z
ESENT,330,2022-10-27T19:37:20.5794902Z
ESENT,641,2022-10-27T19:37:20.5804873Z
ESENT,326,2022-10-27T19:37:20.5894872Z
ESENT,330,2022-10-27T19:37:20.5944896Z
ESENT,102,2022-10-27T20:15:52.5924816Z
ESENT,300,2022-10-27T20:15:52.6024867Z
ESENT,330,2022-10-27T20:15:52.6964941Z
ESENT,301,2022-10-27T20:15:52.7166126Z
ESENT,302,2022-10-27T20:15:52.7513930Z
ESENT,105,2022-10-27T20:15:52.7593909Z
ESENT,330,2022-10-27T20:15:52.7723930Z
ESENT,641,2022-10-27T20:15:52.7733942Z
ESENT,326,2022-10-27T20:15:52.7913914Z
ESENT,330,2022-10-27T20:15:52.7953938Z
ESENT,102,2022-10-27T20:16:26.0928276Z
ESENT,300,2022-10-27T20:16:26.1018320Z
ESENT,330,2022-10-27T20:16:26.2008368Z
ESENT,301,2022-10-27T20:16:26.2118354Z
ESENT,302,2022-10-27T20:16:26.2478402Z
ESENT,105,2022-10-27T20:16:26.2548390Z
ESENT,330,2022-10-27T20:16:26.2678412Z
ESENT,641,2022-10-27T20:16:26.2688402Z
ESENT,326,2022-10-27T20:16:26.2718421Z
ESENT,330,2022-10-27T20:16:26.2788446Z
Microsoft-Windows-Security-SPP,16394,2022-10-27T20:26:40.3204527Z
Microsoft-Windows-Security-SPP,16384,2022-10-27T20:27:10.7776618Z
ESENT,102,2022-10-27T20:57:51.1612147Z
ESENT,300,2022-10-27T20:57:51.1732146Z
ESENT,330,2022-10-27T20:57:51.2712228Z
ESENT,301,2022-10-27T20:57:51.2842225Z
ESENT,302,2022-10-27T20:57:51.3212249Z
ESENT,105,2022-10-27T20:57:51.3262266Z
ESENT,330,2022-10-27T20:57:51.3362260Z
ESENT,641,2022-10-27T20:57:51.3372258Z
ESENT,326,2022-10-27T20:57:51.3482301Z
ESENT,330,2022-10-27T20:57:51.3532283Z
gupdate,0,2022-10-27T21:01:13.8736830Z
Microsoft-Windows-RestartManager,10000,2022-10-27T21:01:29.5284710Z
Microsoft-Windows-RestartManager,10001,2022-10-27T21:04:29.2729286Z
Microsoft-Windows-Security-SPP,16394,2022-10-27T21:53:18.9011831Z
Microsoft-Windows-Security-SPP,16384,2022-10-27T21:54:10.7240635Z
Microsoft-Windows-Security-SPP,16394,2022-10-27T21:54:50.6271744Z
Microsoft-Windows-Security-SPP,16384,2022-10-27T21:55:21.0881595Z
Microsoft-Windows-Security-SPP,16394,2022-10-27T22:22:13.9956328Z
Microsoft-Windows-Security-SPP,16384,2022-10-27T22:22:46.5910192Z
Microsoft-Windows-Security-SPP,16394,2022-10-27T22:54:23.5547631Z
Microsoft-Windows-Security-SPP,16384,2022-10-27T22:54:57.9038943Z
Microsoft-Windows-Security-SPP,16394,2022-10-27T22:57:04.5243372Z
Microsoft-Windows-Security-SPP,16384,2022-10-27T22:57:37.1891058Z
Microsoft-Windows-Security-SPP,16394,2022-10-27T23:12:05.0222071Z
Microsoft-Windows-Security-SPP,16384,2022-10-27T23:12:36.1540321Z
edgeupdate,0,2022-10-28T01:07:06.3346260Z
Microsoft-Windows-Security-SPP,16394,2022-10-28T01:31:50.6929767Z
Microsoft-Windows-Security-SPP,16384,2022-10-28T01:32:27.2026630Z
SecurityCenter,15,2022-10-28T01:32:34.6614407Z
gupdate,0,2022-10-28T02:01:53.9939646Z
Microsoft-Windows-Security-SPP,16394,2022-10-28T04:50:44.1068011Z
Microsoft-Windows-Security-SPP,16384,2022-10-28T04:51:18.7287223Z
ESENT,102,2022-10-28T04:57:47.2631195Z
ESENT,300,2022-10-28T04:57:47.2751200Z
ESENT,330,2022-10-28T04:57:47.3804853Z
ESENT,301,2022-10-28T04:57:47.3925799Z
ESENT,302,2022-10-28T04:57:47.4315816Z
ESENT,105,2022-10-28T04:57:47.4385830Z
ESENT,330,2022-10-28T04:57:47.4495849Z
ESENT,641,2022-10-28T04:57:47.4505836Z
ESENT,326,2022-10-28T04:57:47.4565879Z
ESENT,330,2022-10-28T04:57:47.4615896Z
ESENT,102,2022-10-28T04:58:43.3102098Z
ESENT,300,2022-10-28T04:58:43.3202136Z
ESENT,330,2022-10-28T04:58:43.4181948Z
ESENT,301,2022-10-28T04:58:43.4291956Z
ESENT,302,2022-10-28T04:58:43.4616966Z
ESENT,105,2022-10-28T04:58:43.4675042Z
ESENT,330,2022-10-28T04:58:43.4775041Z
ESENT,641,2022-10-28T04:58:43.4785046Z
ESENT,326,2022-10-28T04:58:43.4885124Z
ESENT,330,2022-10-28T04:58:43.4925078Z
Microsoft-Windows-Security-SPP,16394,2022-10-28T04:59:36.5931597Z
Microsoft-Windows-Security-SPP,16384,2022-10-28T05:00:22.2486995Z
Microsoft-Windows-Security-SPP,16394,2022-10-28T05:04:22.4583200Z
Microsoft-Windows-Security-SPP,16384,2022-10-28T05:04:54.4785587Z
asus,0,2022-10-28T05:06:50.6737409Z
Microsoft-Windows-Security-SPP,16394,2022-10-28T05:24:35.7868994Z
Microsoft-Windows-Security-SPP,16384,2022-10-28T05:25:07.9209594Z
Microsoft-Windows-Security-SPP,16394,2022-10-28T05:28:09.7118510Z
Microsoft-Windows-Security-SPP,16384,2022-10-28T05:29:10.7937788Z
Microsoft-Windows-Security-SPP,16394,2022-10-28T05:29:24.1337735Z
SecurityCenter,15,2022-10-28T05:29:38.7463101Z
Microsoft-Windows-Security-SPP,16384,2022-10-28T05:29:54.5697541Z
Windows Error Reporting,1001,2022-10-28T06:03:10.5375312Z
ESENT,102,2022-10-28T06:15:31.2416867Z
ESENT,300,2022-10-28T06:15:31.2486878Z
ESENT,330,2022-10-28T06:15:31.3396950Z
ESENT,301,2022-10-28T06:15:31.3496967Z
ESENT,302,2022-10-28T06:15:31.3896970Z
ESENT,105,2022-10-28T06:15:31.3947035Z
ESENT,330,2022-10-28T06:15:31.4067003Z
ESENT,641,2022-10-28T06:15:31.4077020Z
ESENT,326,2022-10-28T06:15:31.4177009Z
ESENT,330,2022-10-28T06:15:31.4247018Z
gupdate,0,2022-10-28T07:01:23.9194721Z
Microsoft-Windows-Security-SPP,16394,2022-10-28T07:10:48.4011521Z
SecurityCenter,15,2022-10-28T07:10:59.5123095Z
Microsoft-Windows-Security-SPP,16384,2022-10-28T07:11:19.3535385Z
Microsoft-Windows-Security-SPP,16394,2022-10-28T07:47:27.2814573Z
Microsoft-Windows-Security-SPP,16384,2022-10-28T07:47:57.7170776Z
ESENT,102,2022-10-28T08:02:58.6059807Z
ESENT,300,2022-10-28T08:02:58.6219822Z
ESENT,330,2022-10-28T08:02:58.7169868Z
ESENT,301,2022-10-28T08:02:58.7289893Z
ESENT,302,2022-10-28T08:02:58.7579905Z
ESENT,105,2022-10-28T08:02:58.7659930Z
ESENT,330,2022-10-28T08:02:58.7799935Z
ESENT,641,2022-10-28T08:02:58.7809950Z
ESENT,326,2022-10-28T08:02:58.7829941Z
ESENT,330,2022-10-28T08:02:58.7879931Z
ESENT,102,2022-10-28T09:03:52.4963930Z
ESENT,300,2022-10-28T09:03:52.5053959Z
ESENT,330,2022-10-28T09:03:52.6109257Z
ESENT,301,2022-10-28T09:03:52.6213847Z
ESENT,302,2022-10-28T09:03:52.6525014Z
ESENT,105,2022-10-28T09:03:52.6583869Z
ESENT,330,2022-10-28T09:03:52.6694113Z
ESENT,641,2022-10-28T09:03:52.6694113Z
ESENT,326,2022-10-28T09:03:52.6774115Z
ESENT,330,2022-10-28T09:03:52.6824123Z
Microsoft-Windows-Security-SPP,16394,2022-10-28T09:07:01.9017670Z
Microsoft-Windows-Security-SPP,16384,2022-10-28T09:07:32.3423588Z
